candidate,party,receipts,disbursements,ind_contributors
"GROSS, AL DR.",IND,19572461.76,19545630.9,18132745.79
"GROSSBARD, GAVRIEL",REP,92015.25,35428.08,39765.25
"GROSSMAN, REBECCA WALKER",DEM,1471156.88,1457688.04,1016995.69
"GROSSMAN, SETH",REP,10129.65,15403.84,3675
"GROSZ, CINDY",REP,15594.96,15594.96,15146.25
"GROTHMAN, GLENN S.",REP,1829916.45,1750819.12,1296505.89
"GUEST, MICHAEL PATRICK",REP,802895.66,554150.37,475473.32
"GUILD, THOMAS EUGENE",DEM,12943.38,12941.24,2668.38
"GUILLORY, JOSHUA S",REP,35788.7,14362.71,22077.4
"GUNTER, JOHN CLYDE",DEM,0,0,0
"GUNTHER, ANDREAS (ANDY)",REP,14855.25,14736.26,1370
"GUPTA, SUNEEL",DEM,0,3730.36,0
"GURTLER, MATT",REP,820527.15,819821.13,786353.47
"GUSTAFSON, CLAIRE H.",REP,36519.78,21761.17,34519.78
"GUTHRIE, S. BRETT HON.",REP,1425219.6,1579044.63,226706.81
"GUTIERREZ, LUIS V",DEM,2186.62,14711.1,0
"GUZIK, MICHAEL R",DEM,2505,2505,2505
"GWINN, LOVELYNN",REP,41348.2,41348.2,34028.2
"GYURKO, ZOLTAN ISTVAN",REP,51511.77,30125.23,1511.77
"HAAKE, SABRINA",DEM,294263.94,294263.94,71263.85
"HAALAND, DEBRA",DEM,2274489.29,1903520.46,1870862.99
"HAAS, HARRY",REP,14238.43,14238.43,13982
"HAASIS, MARK",DEM,12332.4,12332.4,11962.4
"HABERMAN, DANIEL",DEM,0,0,0
"HABERSHAM, RICHARD PARNELL MR",DEM,84102.99,88475.06,71485.46
"HACKETT, MARY PATRICIA",DEM,885559.08,870971.75,838823.08
"HACKETT, PAUL III",DEM,12228.96,5532.17,50
"HADER, SHANNON",DEM,3073.18,20607.63,0
"HAGAN, CHRISTINA",REP,871622.95,830559.7,809179.95
"HAGAN, MALLORY",DEM,4891.75,7809.28,1320
"HAGEDORN, JAMES",REP,2423319.48,2343279.86,1563087.39
"HAGERTY, BILL",REP,15772577.38,15717518.79,7314185.31
"HAGGARD, DOUGLAS",REP,10000,5071.02,0
"HAGGMAN, MATTHEW W",DEM,7051.86,8687.05,0
"HAHN, MATTHEW ABNER MD",REP,17795,17082.56,16595
"HALCOVAGE, GEORGE F. JR.",REP,0,0,0
"HALE, CHRISTINA",DEM,4019766.56,4008303.05,3041396.21
"HALE, CHRISTOPHER JOLLY",DEM,315755.75,310020.83,280409.05
"HALE, KEVIN A",LIB,18490.18,10316.61,16875.32
"HALL, ELLA REE",DEM,5903.86,5688.01,0
"HALL, ISADORE III",DEM,405.65,0,0
"HALL, JULIE",REP,136603.34,134377.95,62513.74
"HALL, KWANZA",DEM,242596.76,230091.42,237596.76
"HALL, MEL",DEM,40129.43,42567.57,0
"HALL, SETH BLANE",DEM,10120,1165.32,120
"HALVERSTADT, JONATHAN PHILIP MR.",REP,0,0,0
"HALVORSON, ARTHUR L",REP,0,0,0
"HAMBLIN, HANK",REP,0,0,0
"HAMILTON, BOB",REP,3977673.76,3930903.64,216125.2
"HAMILTON, DANIEL KELLER WIL",REP,0,21434.6,0
"HAMILTON, DARREN J",LBU,570,212,570
"HAMILTON, TAMIKA",REP,397099.11,384583.7,381989.11
"HAMILTON, WENDY REV",DEM,5163.66,2319.08,5163.66
"HAMM, LAWRENCE MR.",DEM,100795.97,100112.81,95140.21
"HAMMEL, MICHELLE (SCHELL)",REP,4176,0,0
"HAMMOND, B.C. MR.",REP,675,500,75
"HAMMOND, LARRY GUY",LIB,198.84,198.84,0
"HAMMOND, SARAH",DEM,28733.44,23458.48,25685.4
"HANDEL, KAREN CHRISTINE",REP,3109435.77,3156124.14,2504244.48
"HANDLEY, MONT ANDREW",REP,31746.91,24912.66,948.91
"HANEY, PERRY",DEM,0,0,0
"HANKE, ERIC",DEM,97892.83,97892.83,48071.25
"HANNEMANN, MULIUFI F 'MUFI'",DEM,36203.78,32831.25,0
"HANSEN, THOMAS",REP,5646.54,6662.96,5133.8
"HANSON, CYNDI",REP,0,4961.1,0
"HANSON, JUSTIN MR.",IND,0,156.02,0
"HANSON, WILLIAM MR.",DEM,109767.15,111682.66,39667.15
"HARBAUGH, KENNETH",DEM,1639.98,21206.05,0
"HARBOUR, JOANNA",REP,17681,14502.36,12319
"HARDER, JOSH",DEM,7540661.34,4091139.47,6070298.81
"HARDIN, CHRISTOPHER WESLEY MR.",REP,0,0,0
"HARDY, CHARLES E",REP,0,165,0
"HARIDOPOLOS, MIKE",REP,3133.26,244905,0
"HARKEY, DIANE",REP,77100,80949.55,0
"HARKIN, THOMAS RICHARD",DEM,471.13,61659.97,0
"HARLEMAN, ERIC",REP,3015.16,2621.28,2005.16
"HARMON, WAYNE EDWARD",REP,0,0,0
"HARPER, GREGG",REP,3000,60459.1,0
"HARPER, JAMES",DEM,245144.13,245142.07,190884.81
"HARPER, MORGAN",DEM,858170.46,858170.46,841016.03
"HARRINGTON, RICKY DALE MR. JR",LIB,79563.9,64036.71,78713.9
"HARRIS HOSS, FELICIA",REP,232546.86,67900.42,98019
"HARRIS, ANDREW P",REP,1477443.1,983299.56,1059031.28
"HARRIS, BRAYLON",DEM,23006.09,15129.93,19256.09
"HARRIS, CID PAN",IND,275,150,0
"HARRIS, EUGENE PATTERSON",DEM,19362.5,19390.84,0
"HARRIS, JOHN LANCE",REP,711205,688082.9,458355
"HARRIS, KAMALA D",DEM,521161.53,1836891.67,196707.51
"HARRIS, KAMALA D.",DEM,43088972.4,42943584.81,39519855.67
"HARRIS, MARK EVERETTE",REP,33249.05,51218.43,30647
"HARRIS, NANCY LYNN",DEM,23982.83,23982.83,17203.61
"HARRIS, NAPOLEON",DEM,0,0,0
"HARRIS, PHILIP AARON",REP,34635,34635,29785
"HARRIS, TIM",REP,0,10166.88,0
"HARRISON, BRIGID CALLAHAN",DEM,450486.01,436875.63,229586.01
"HARRISON, GLADYS LUCRETIA",DEM,34276.27,34276.27,31037.24
"HARRISON, JAIME",DEM,132685669.57,132350242.9,131109406.86
"HARRISON, PETER",DEM,51739.99,44951.56,51739.99
"HARRISON, PETER JOHN MR.",DEM,0,0,0
"HARRISON, THOMAS",REP,55,375.5,55
"HARSHBARGER, DIANA",REP,2128671.5,1870825.67,359728.5
"HART, CLARA M MS",DEM,2292.26,2968.64,450
"HART, JAMES",IND,338.07,309.95,137
"HART, RITA",DEM,4262215.2,4143623.13,2987908.47
"HARTLIEP, BRAD",LIB,0,0,0
"HARTMAN, CHRISTINA M",DEM,0,25112.87,0
"HARTSON, ALISON",DEM,0,2748.22,0
"HARTZLER, VICKY",REP,1708431.08,1343060.47,1192755.96
"HARVEY-HALL, PHYLLIS",DEM,57722.77,57661.16,42411.95
"HARVEY, ERWIN LEE SR",REP,131485.22,131485.22,54110
"HASDORFF, TERRI",REP,82156,82156,82156
"HASHIMI, NADIA DR",DEM,0,58995.76,0
"HASSAN, MARGARET WOOD",DEM,3902064.16,2033300.97,3374471.99
"HASTINGS, ALCEE L",DEM,610001.64,545668.06,221960.09
"HASTON, WILLIAM",DEM,12952.53,12952.53,12592.73
"HASTY, MATTHEW",REP,2653.8,2615.46,2145
"HATCH, ORRIN G",REP,1190,905379.28,0
"HATTERSLEY, ADAM ROGER",DEM,743209.55,742620.96,679253.9
"HAVENS, JONATHAN MR.",REP,4500,4500,0
"HAVIS, LEE",REP,8396,7513.59,8346
"HAWATMEH, OLA",REP,305779.82,107118.3,94779.82
"HAWK, DAVID",REP,55349.99,55349.99,55349.99
"HAWKINS, DANNY NATHANIEL JR.",NON,179.97,160.32,0
"HAWKINS, HOWIE",GRE,499222.8,481302.68,484925.18
"HAWKINS, REBA A",REP,95,0,95
"HAWLEY, JOSHUA DAVID",REP,2182461.6,1219260.62,1946505.12
"HAYDEN, ALISON",REP,0,8357.65,0
"HAYES, JAHANA",DEM,2078148.04,1605007.59,1299575.55
"HAYNES, KEEDA",DEM,155726.3,146772.81,132358.53
"HAYS, ELAINE",REP,155291.43,155291.43,72514.53
"HAYWOOD, CHARLES W. MR.",REP,41440,41695.09,24440
"HAYWOOD, JOSEPH LEE",REP,73878.49,58341.56,64668.49
"HAZE, ERNEST STEVEN",DEM,0,225,0
"HAZELO, TIMOTHY SCOTT",REP,49478.22,49322.02,39792.2
"HEALY-ABRAMS, JOYCE",DEM,0,0,0
"HEANEY, ANDREW",REP,0.86,180,0
"HEARD, CRAIG P.",REP,0,0,0
"HECK, DENNIS",DEM,492416.82,666965.16,134135.43
"HECK, THOMAS",REP,206.81,206.81,0
"HECKER, FRANK",REP,14000,12558.2,1500
"HEGAR, MARY JENNINGS MJ",DEM,29597569.83,29558486.93,28046021.96
"HEGAR, MARY JENNINGS MJ",DEM,29597569.83,29558486.93,28046021.96
"HEINRICH, MARTIN",DEM,645843.92,828883.45,350320.06
"HEINRICH, MARTIN",DEM,645843.92,828883.45,350320.06
"HEINZ, MATTHEW GERALD",DEM,0,500,0
"HEITKAMP, HEIDI",DEM,230624.71,4040850.96,0
"HELGELIEN, TIGER",REP,12191.26,12191.26,12191.26
"HELLER, DEAN",REP,271371.29,214036.68,0
"HEMBREE, BILL",REP,256975,256975,13475
"HEMMERT, DAN",REP,488618.42,488618.42,308975.6
"HENDERSON, BETH ELAINE",REP,473248.78,473248.78,210648.78
"HENDERSON, RANDY",REP,294116.22,289092.52,294115.16
"HENDREN, JAMES PAUL",REP,0.55,0,0
"HENDRICKSON, GEORGE",LIB,0,0,0
"HENG, ELIZABETH",UNK,24725.56,31110,500
"HENRY, BRENDON T",DEM,0.06,1249.86,0
"HENRY, JON",REP,10179,5728.47,10179
"HEPBURN, MICHAEL MR",DEM,10300,10300,1300
"HERMAN, RICHARD",REP,3761.89,3689.56,0
"HERMES, AARON",REP,7600,1129.29,4475
"HERN, KEVIN",REP,1423804.46,1160066.41,798750.25
"HERNANDEZ-MAYORAL, JOSE A",DEM,3000,3000,3000
"HERNANDEZ, ASHA CASTLEBERRY",DEM,77512.38,75231.44,31638
"HERNANDEZ, BENJAMIN",IND,0,2969.43,0
"HERNANDEZ, DAVID RAYMOND",REP,0,0,0
"HERNANDEZ, ELIZABETH",DEM,17407.28,15160.97,16155.03
"HERNANDEZ, MIGUEL",REP,25483.99,26064.29,5641.83
"HERNANDEZ, ROGER",DEM,0,50,0
"HERNANDEZ, SARA",DEM,0,0,0
"HERNANDEZ, SEMA",DEM,7551.04,7295.62,7551.04
"HERNANDEZ, SHANE",REP,609399.54,609251.84,592394.54
"HERR, BRIAN",REP,0,0,0
"HERRELL, STELLA YVETTE",REP,2868121.64,2984195.58,2317900.29
"HERRERA BEUTLER, JAIME",REP,4623991.32,4586793.79,2875926.41
"HERRITY, PATRICK S",REP,0,0,0
"HERSCHEL, JUDITH L",DEM,0,0,0
"HERZ, DAVID RAPHAEL MR.",REP,150,300,0
"HERZOG, JONATHAN",DEM,58269.34,58263.71,52669.34
"HERZOG, SUZANNE",IND,18299.88,18299.88,4413.44
"HESS, BARRY J II",OTH,0,0,0
"HEWES, HENRY",DEM,407688.06,391937.38,64
"HEWETT, DON",REP,200.12,4200.12,200
"HEYER, GARY EDWARD",IND,827,827,460
"HICE, JODY",REP,600996.55,462698.35,409646.55
"HICKENLOOPER, JOHN W.",DEM,3509495.14,3509495.14,3352659.26
"HICKENLOOPER, JOHN W.",DEM,44246118.41,42604035.39,39863159.07
"HICKMAN, SAMUEL JAMES",REP,10230,2377.7,10230
"HICKS, ANDREW LEE",UNK,45,0,45
"HICKS, ANTONIO CORTEZ",DEM,1764.25,2082.78,1494
"HICKS, JOSH",DEM,2993050.23,2992345.39,2687479.87
"HICKS, SANDER",DEM,0,0,0
"HIDALGO, JUAN M SGTMAJ JR",REP,83729.63,81181.7,78729.63
"HIGGINBOTHAM, F MICHAEL",DEM,642737.58,642737.58,128925.93
"HIGGINS, BRIAN",DEM,1128729.72,988667.46,310418.51
"HIGGINS, CLAY CAPTAIN",REP,767293.29,736218.6,533826.18
"HIGHTOWER, BILL",REP,1323944.09,1323944.09,1268756.68
"HILDEBRANDT, LORI MADELINE",DEM,0,0,0
"HILDT, ROBERT TRAVIS",GRE,1800,1800,1800
"HILL, BARON P",DEM,489.35,55865.1,0
"HILL, DAVID KIMMELL SR.",REP,656965.67,656965.67,624924.85
"HILL, DONALD",REP,46685.74,46309.66,21455.23
"HILL, GARLAND DEAN II",IND,57.74,57.74,0
"HILL, GREG",REP,439399.72,439120.69,382376.72
"HILL, HEMAN L",IND,0,0,0
"HILL, JAMES FRENCH",REP,3423234.37,3059235.64,1700705.98
"HILL, SHAK",REP,0,0,0
"HILL, SHAK",REP,0,0,0
"HILL, TERRI LYNN",DEM,98808.93,95556.31,84175.93
"HILL, TIMOTHY AARON",REP,338960.1,338960.1,272850.1
"HILL, TOM",DEM,45,45,45
"HILLER, MICHAEL STEVEN MR.",DEM,232249.59,231749.59,87443.59
"HILLIARD, JEROME C",DEM,41030.76,41517.22,15703.85
"HILLIARD, MAGGIE JO",DEM,8155.26,8155.26,8135.06
"HILLIARD, MAGGIE JO",DEM,8155.26,8155.26,8135.06
"HIMES, JIM",DEM,1632646.85,2199740.31,630074.1
"HINCHMAN, ROBERT CLAYTON MR",GOP,1033.08,0,0
"HINDMAN, GEORGE W.",REP,877767.41,877767.41,17742
"HINOJOSA, RUBEN E.",DEM,2933.9,63958.22,0
"HINSON, YVONNE HAYES MS",DEM,0,2447.97,0
"HIRONO, MAZIE K.",DEM,797442.02,950475.6,656135.27
"HITES, BECKY E",REP,63879.77,63306.05,45129
"HOADLEY, JON",DEM,3135517.64,3117392.52,2630845.65
"HOAGENSON, SUZANNE RENEE",DEM,41.23,8018.5,0
"HODGSON, ABBIE",DEM,76752.53,76752.53,70335.88
"HOEBER, AMIE",REP,11148.99,18754.88,0
"HOEVEN, JOHN",REP,745918.47,402834.02,332197.73
"HOFF, SAMUEL B DR",IND,0,0,0
"HOFFMAN, DOUGLAS L. MR.",REP,0,0,0
"HOFFMAN, MADELYN R",GRE,6218.86,5763.36,5468.86
"HOGG, JON MARK MR.",DEM,138321.63,135733.05,134032.98
"HOLBROOK, MARK IRVING DR",REP,0,1402.62,0
"HOLCOMB, MURRAY A",DEM,86610.98,86610.98,54856
"HOLCOMB, TREY",LIB,967.2,456.8,867.2
"HOLDEN, DAVID",DEM,237314.56,237275.58,170211.11
"HOLDEN, DAVID",DEM,0,18850,0
"HOLDING, GEORGE E MR.",REP,994848.24,898835.33,243495.1
"HOLGUIN, ERIC",DEM,0,2250,0
"HOLLIDAY, LINDSAY DOZIER DR",DEM,7480.4,5220,260.4
"HOLLINGSWORTH, TREY",REP,1180898.63,515280.47,152624.35
"HOLLIS, JON",REP,163542.77,163382.21,162342.4
"HOLLIS, PAUL B",REP,469.9,525,0
"HOLLOWAY, LASHONDA",DEM,24212.96,24006.09,13768.88
"HOLM, JOHN PAUL",DEM,51610.82,56879.1,95
"HOLMQUIST, LARRY",REP,4385,4769.51,4385
"HOLTHUS, ROLLAND SCOTT MR",REP,4291.94,4291.94,0
"HOMRICH, LYNNE",REP,952066.48,952066.48,564767.73
"HONDA, MIKE",DEM,0,11447.89,0
"HOOD, MICHAEL",DEM,500,457.47,0
"HOOK, MATTHEW CAROLL",REP,47272.07,47272.07,7250.69
"HOOMANAWANUI, JONATHAN",OTH,1883,1522.31,23
"HOOVER, ALAN THOMAS",REP,56830.3,56830.3,51731.76
"HOPE, PATRICK ALAN",DEM,0,0,0
"HOPKINS, RANDY",DEM,7729.54,7609.08,5149.65
"HORN, KENDRA",DEM,5980141.93,5976536.82,4480335.94
"HORN, LAWRENCE ROBERT",REP,5020,5041.39,5020
"HORNBERGER, JACOB GEORGE MR.",LIB,85471.63,72797.92,85271.63
"HORNE, JENNY A",REP,0,0,0
"HOROWITZ, AMI",DEM,56859.22,56859.22,56858.22
"HORSFORD, STEVEN ALEXZANDER",DEM,3516730.34,3048784.98,1639287.83
"HORTON, LAUREN",DEM,0,1328.68,0
"HOULAHAN, CHRISSY",DEM,3577000.89,1419800.16,2109972
"HOULAHAN, STEPHEN WILLIAM",IND,972.55,0,0
"HOUSE, STEVEN",REP,1255905.78,1253894.25,962363.22
"HOUSLEY, KARIN",REP,24453.19,30527.02,0
"HOUSTON, KENNY",DEM,34227.26,33957.32,24664.62
"HOWARD, ADRIENNE",DEM,533.53,0,0
"HOWARD, ALBERT BINYAHMIN",REP,0,0,0
"HOWARD, SHAWN W",IND,3385.67,3280.67,40.67
"HOWARD, WILLIAM",LIB,0,0,0
"HOWE, ALAN",DEM,18697.47,17902.92,3656.13
"HOWE, JOHN STERLING",REP,0,7457.4,0
"HOWZE, TED D II",REP,1582899.41,1878228.79,1001725.82
"HOYER, STENY",DEM,4608825.11,4363890.74,1208607.46
"HOYOS, RENEE",DEM,815388.01,819397.3,807459.01
"HSING, MICHAEL PAUL",IND,0,1000,0
"HSU, JOHN",DEM,5396,1767.8,2296
"HUANG, PEGGY",REP,639008.83,639008.83,327517.97
"HUBBARD, ALEXANDER",DEM,20474.8,19932.65,6538.29
"HUBBARD, PEGGY",REP,200781.77,195582.11,190904.73
"HUBBARD, STEVEN ERICH MR.",DEM,200,100,0
"HUDSON HALE, MICHELLE R",DEM,0,0,0
"HUDSON, GEORGE T",REP,0,0,0
"HUDSON, RICHARD L. JR.",REP,4181801.44,4404937.99,1723762.91
"HUELSKAMP, TIMOTHY A REP.",REP,2233.1,12531.17,0
"HUERTA, EMILIO J. MR.",DEM,49.9,56733.46,3.92
"HUFFMAN, JARED",DEM,923478.05,821812.64,535321.56
"HUFFMAN, SCOTT",DEM,194333.82,190966.87,175334.17
"HUFFSTETLER, ROGER DEAN RD",DEM,1035947.27,1040076.17,937983.57
"HUGHES, DAVID RUSSELL MR.",REP,75251.77,78449.47,69090.26
"HUGIN, ROBERT",REP,180106.92,303079.88,0
"HUIZENGA, WILLIAM P",REP,2211927.61,1920126.16,735205.42
"HULINGS, JAY",DEM,12656.82,12671.71,2117.5
"HULL, STEVIE RIVENBARK",REP,69552.16,69552.16,67052.16
"HULTGREN, RANDY",REP,121222.72,121618.24,100
"HUNT, MARK ALLEN",DEM,0,0,0
"HUNT, SHELBY XAVIER",REP,2880,2880,405
"HUNT, WESLEY",REP,7611866.36,7387924.47,6579356.8
"HUNTER, CHRISTOPHER J.",DEM,612.14,10317.44,0
"HUNTER, DARIO DAVID",PRU,33967.89,31630.99,22256.72
"HUNTER, DUNCAN D",REP,1715885.12,1783826.14,1692174.93
"HUNTER, GREG",DEM,1000,946.9,0
"HURD, WILLIAM",REP,1277366.69,1229303.74,397775.74
"HURLEY, JESSE DOUGLAS",REP,0,0,0
"HURST, Q. BYRUM JR",DEM,0,0,0
"HURT, ROBERT",REP,76.49,11376.63,0
"HURWITZ, SKYLAR",DEM,19926.04,19760.45,12876.04
"HUSSAIN, INAM DR",DEM,55789.92,55789.92,34089.92
"HUTCHESON, SHANNON",DEM,1354728.96,1354728.96,796626.13
"HYATT, FOREST W. MR.",REP,10200,0,200
"HYDE-SMITH, CINDY",REP,3407099.27,3292470.82,2157870.19
"HYDE, ROBERT FINLEY",REP,28165.96,28764.72,28073.67
"IANNUZZI, CAROL HIGBEE",DEM,121500.58,121500.58,47857.91
"IDLEMAN, SARA",DEM,0,3500,0
"IMAM, DONNA",DEM,1242168.22,1242218.22,966386.48
"ING, MARK KANIELA",DEM,0,0,0
"INGRIM, RIAN",REP,9005,9005,9005
"INHOFE, JAMES M. SEN.",REP,4670324.27,4973446.46,2723672.52
"INNIS, MATT",REP,70824.11,70824.11,68845
"INSLEE, JAY R",DEM,6942808.55,6903950.21,6911292.42
"INTAL, AUSTIN",DEM,1120.44,1072.42,48.02
"INVICTUS, AUGUSTUS",REP,4535.71,4535.71,2723.42
"ISAAC, JASON",REP,0,415.55,0
"ISAKSON, JOHN HARDY",REP,213186.04,730173.25,29386
"ISLAM, NABILAH AISHAH",DEM,745196.43,742025.15,717581.76
"ISSA, DARRELL",REP,16813993.53,16521430.27,4600772.78
"IVANOVICH, ROSEANN P.",REP,14708.69,9227.21,200
"IVES, JEANNE",REP,3266599.58,3244293.04,2919021.99
"IVEY, AMBER",UN,47638.01,49107.7,47638.01
"IVY, JON",REP,15050.28,15030.78,5650
"IZZO, ROSE",DEM,0,0,0
"JACKSON, CHARLIE",DEM,38152,39251.99,4152
"JACKSON, DEBORAH A",DEM,22033.25,21764.03,15221.88
"JACKSON, EARL W SR",REP,24723.63,2650.17,400
"JACKSON, JARRIN DALE",REP,8.26,0,8.26
"JACKSON, RONNY LYNN",REP,2151194.43,1764055.19,1631612.52
"JACKSON, SEAN",REP,27402,4848.98,27402
"JACOBS, ANDREW JAMES JR.",DEM,13359.45,5239.37,13143.45
"JACOBS, CHRISTOPHER L.",REP,2152683.96,2089854.64,1240918.31
"JACOBS, MARK M",REP,540,540,0
"JACOBS, SARA",DEM,7713562.28,7621386.18,707309.73
"JAFFE, STEPHEN R",DEM,287,260.48,0
"JALISI, JAY",DEM,177156.07,177156.07,63850
"JAMES, ISIAH",DEM,21418.01,14200.91,21418.01
"JAMES, JOHN",REP,48764414.44,47661001.73,45827403.66
"JAMES, NAREN",REP,50070,66990.05,50070
"JAMMAL, SAMIR",DEM,0,0,0
"JANICEK, CHRIS EDWARD MR",DEM,159630.3,141423.52,67659.67
"JANJIGIAN, DAN",DEM,138293.05,138293.05,91343.05
"JANOWICZ, PHIL ANDREW DR.",DEM,177769.45,180801.91,-47.5
"JANZ, ANDREW",DEM,24364.17,46411.48,0
"JARAMILLO, DAVID",DEM,21246.05,17942.91,17246.05
"JARVIS, JOSEPH QUINN DR.",OTH,28589,28589,25289
"JAVED, MUHAMMAD TAHIR",DEM,2940.25,30157.97,0
"JAWANDO, WILL MR.",DEM,0,6.17,0
"JAYAPAL, PRAMILA",DEM,2655142.94,1555769.06,2271953.07
"JAYE, BRIAN STEVEN",DEM,201,0,91
"JEFFRIES, HAKEEM",DEM,4201480.15,3325840.58,2525303.88
"JEFFRIES, ROBERT",REP,21845,21845,17565
"JENKINS, EVAN H",REP,650,3176.55,0
"JENKINS, EVAN H",REP,650,3176.55,0
"JENKINS, LOUIS",REP,0,0,0
"JENNINGS, ADAM THOMAS",DEM,4840,14065.86,0
"JENNINGS, TRACY",NNE,65349.03,65349.03,54493.47
"JENSEN, JESSE",REP,857594.08,847466.89,718280.4
"JENSEN, VICKI",DEM,0,0,0
"JOFFRION, PETER S.",DEM,171.51,3106.96,0
"JOHANNESEN, TRACE",REP,10111.96,10086.24,9611.96
"JOHN, CHRIS",DEM,0,-156,0
"JOHNS, JAMES K. ""JIMMY""",REP,0,9263.42,0
"JOHNSON-GREEN, TABITHA",DEM,15057.96,12463.57,14997.45
"JOHNSON-HOSTLER, MONIKA",DEM,148097.74,148097.74,137227.61
"JOHNSON-SHEALEY, TAMARA",DEM,60708.99,64645.45,46971.74
"JOHNSON, ALEX",IND,4781.96,4092.99,1400
"JOHNSON, ALEXIS M",REP,156175.45,156175.45,141397.93
"JOHNSON, ARTHUR WAYNE",REP,152275,148087.52,1275
"JOHNSON, BILL",REP,1865287.47,1852524.89,699783.08
"JOHNSON, DAVID L",REP,4147.7,4147.7,147.7
"JOHNSON, DEAN",REP,12783.61,8001.08,12750
"JOHNSON, DUSTY",REP,1694504.29,700356.1,1096892.12
"JOHNSON, EDDIE BERNICE",DEM,591095.55,496546.98,170290.34
"JOHNSON, ELIZABETH (LIZ)",DEM,72360.98,72360.98,69585
"JOHNSON, FRANCYS",DEM,0,0,0
"JOHNSON, GARY",LIB,3089.32,3704.1,3089.32
"JOHNSON, GARY / WILLIAM ""BILL"" WELD",LIB,0,244.73,0
"JOHNSON, HENRY C. 'HANK",DEM,636162.75,498219.43,124911.77
"JOHNSON, IKE",DEM,27289.52,24312.09,18934.18
"JOHNSON, JAMES MICHAEL",REP,1323911.12,1063517.39,826550.7
"JOHNSON, JEFFREY DAVID",DEM,5700,348.95,5400
"JOHNSON, LACY",REP,12195123.85,12145455.75,12170387.43
"JOHNSON, RONALD HAROLD",REP,590172.27,383936.47,329427.6
"JOHNSON, TIM",DEM,5453.74,114307.1,0
"JOHNSON, TIMOTHY ALAN",REP,5205.82,5350.13,1885
"JOHNSTON, MICHAEL C",DEM,3616852.43,2465742.3,3614852.43
"JOIS, GOUTAM UMESH MR.",DEM,0,1089.26,0
"JOLIN, ASHLEY",DEM,10396.42,8870.01,9346.51
"JONES JR, J MARSHALL",DEM,0,0,0
"JONES, BRENDA",DEM,278420.47,281174.55,265696.41
"JONES, BRIAN W",REP,247831.59,246969.79,225713.89
"JONES, CECIL BURTON",REP,51169.81,18963.52,860
"JONES, CHRISTINE",REP,247225.35,250000,0
"JONES, DOUG",DEM,31053566.07,32710698.97,27472878.73
"JONES, GINA ORTIZ",DEM,6918062.11,7005280.05,5641607.49
"JONES, JEFF",REP,10615.92,9656.82,9565.92
"JONES, KEVIN",REP,0,0.01,0
"JONES, LATERESA ANN",REP,5096.95,4306.49,3962
"JONES, LATERESA ANN",REP,5096.95,4306.49,3962
"JONES, LAURA",DEM,11223.27,9914.12,8601.06
"JONES, MATT",DEM,49894.53,49894.53,11234
"JONES, MONDAIRE",DEM,3005459.76,2207871.28,2717627.39
"JONES, NICHOLAS",REP,64782.17,64782.17,10271.19
"JONES, ROB",REP,531380.87,531380.87,523288.65
"JONES, STEVE MR.",IND,9404.5,9504.5,0
"JONES, TAKE MR.",IND,12972,12972,0
"JONES, TRACY SHAWN",W,13002.22,10594.83,10602.22
"JORDAN LAWLOR, MARILYN",DEM,4310,4310,4310
"JORDAN, JAMES D.",REP,18637124.6,13268968.45,18473335.86
"JORDAN, JEFF",REP,103259.95,103259.95,62445.98
"JORDAN, PAULETTE",DEM,1124856.87,1109703.93,1105718.24
"JORDAN, ROBERT",REP,25210.44,23261.11,5210
"JORDAN, ZAYIRA",UN,2778.83,794.14,1600.77
"JORGENSEN, CARSON",REP,3565,3565,3565
"JORGENSEN, JO",LIB,3444818.56,3429020.37,3418455
"JORGENSON, CHAD MICHAEL",IND,0,0,0
"JOWSKE, JEFFREY",REP,0,0,0
"JOY, ELIZABETH L",REP,380630.31,346623.66,353789.88
"JOYCE, DAVID P",REP,2942391.5,2526144.67,1098606.58
"JOYCE, JOHN",REP,1136433.6,477893.24,330642.12
"JUNGE, PAUL",REP,2112467.47,2101990.08,1088159.76
"KADIR, OMAR",DEM,235.3,235.3,130.3
"KAEHLER, RALPH",DEM,47740.4,47740.4,17740.4
"KAHELE, KAIALI'I",DEM,1253138.86,1059752.97,873465.54
"KAHN, KEVIN",LIB,12084.95,8397.56,6218.77
"KAHN, LYNN SANDRA",GRE,58,207,0
"KAHN, PAULA",DEM,1197,1197,1147
"KAINE, TIMOTHY MICHAEL",DEM,1314338.39,1318100.48,784851.62
"KANE, TIM",REP,1500,1500,0
"KANESHIRO, ELISE HATSUKO",REP,1167.73,795.85,1087.9
"KANEW, JUSTIN",DEM,2119.05,5355.57,0
"KAPLE, BOBBY",DEM,549.5,3531.43,0
"KAPTUR, MARCY HON.",DEM,1097894.5,987297.77,307949.5
"KARINSHAK, ZAHRA S.",DEM,848425.56,826236.9,650312.15
"KASHIFALGHITA, MESHAL 'KASH'",DEM,30740.32,30556.05,30530.32
"KASZUBA, TIFFANY LYNN",DEM,20939.72,20939.72,20939.72
"KATKO, JOHN M",REP,3839114.1,3615240.79,1741685.96
"KAUFMAN, JOSEPH ""JOE""",REP,0.2,943.25,0.2
"KAWCZYNSKI, TOM",REP,0,0,0
"KEADY, JAMES",DEM,24280.8,24280.8,24280.8
"KEADY, JAMES",DEM,24280.8,31330.84,24280.8
"KEAN, THOMAS H JR",REP,1500,541,1500
